A,f,misfit
2.400000000000000355e+00,1.325000000000000178e+00,6.314538084411963625e-01
2.400000000000000355e+00,1.360000000000000098e+00,5.587680744092862195e-01
2.400000000000000355e+00,1.395000000000000018e+00,4.526881868613024107e-01
2.400000000000000355e+00,1.430000000000000160e+00,2.944752370968179989e-01
2.400000000000000355e+00,1.465000000000000080e+00,1.063969308758465765e-01
2.400000000000000355e+00,1.500000000000000000e+00,1.572930283721101288e-02
2.400000000000000355e+00,1.535000000000000142e+00,1.090677708646147215e-01
2.400000000000000355e+00,1.570000000000000062e+00,2.964389489314839810e-01
2.400000000000000355e+00,1.604999999999999982e+00,4.539189212552644515e-01
2.400000000000000355e+00,1.640000000000000124e+00,5.592636472262897396e-01
2.400000000000000355e+00,1.675000000000000266e+00,6.295112835808137630e-01
2.400000000000000355e+00,1.710000000000000187e+00,6.741245769382604447e-01
2.400000000000000355e+00,1.745000000000000107e+00,7.067432482649894654e-01
2.400000000000000355e+00,1.780000000000000249e+00,7.310776134709169316e-01
2.400000000000000355e+00,1.815000000000000169e+00,7.460461028036690090e-01
2.400000000000000355e+00,1.850000000000000089e+00,7.574617052150760532e-01
2.400000000000000355e+00,1.885000000000000231e+00,7.658105309208107503e-01
2.400000000000000355e+00,1.920000000000000151e+00,7.705584989323206457e-01
2.400000000000000355e+00,1.955000000000000071e+00,7.750645606324915171e-01
2.400000000000000355e+00,1.990000000000000213e+00,7.791162382015445198e-01
2.400000000000000355e+00,2.025000000000000355e+00,7.836137052786271706e-01
2.400000000000000355e+00,2.060000000000000497e+00,7.891965164441532288e-01
2.400000000000000355e+00,2.095000000000000195e+00,7.924128830994955353e-01
2.400000000000000355e+00,2.129999999999999893e+00,7.943385450843153395e-01
2.400000000000000355e+00,2.165000000000000036e+00,7.969465640126134343e-01
2.400000000000000355e+00,2.200000000000000178e+00,7.983751676806574160e-01
2.450000000000000178e+00,8.000000000000000444e-01,8.194084756260796576e-01
2.450000000000000178e+00,8.350000000000000755e-01,8.188307870613386052e-01
2.450000000000000178e+00,8.700000000000001066e-01,8.168939013381049108e-01
2.450000000000000178e+00,9.050000000000000266e-01,8.155278308183377955e-01
2.450000000000000178e+00,9.400000000000000577e-01,8.136457058884305482e-01
2.450000000000000178e+00,9.750000000000000888e-01,8.098844186623886943e-01
2.450000000000000178e+00,1.010000000000000009e+00,8.050568894188647739e-01
2.450000000000000178e+00,1.045000000000000151e+00,7.984145409041700781e-01
2.450000000000000178e+00,1.080000000000000071e+00,7.923737682513514180e-01
2.450000000000000178e+00,1.115000000000000213e+00,7.874329962273081129e-01
2.450000000000000178e+00,1.150000000000000133e+00,7.786049777639056924e-01
2.450000000000000178e+00,1.185000000000000053e+00,7.669864770531410469e-01
2.450000000000000178e+00,1.220000000000000195e+00,7.519089144814499193e-01
2.450000000000000178e+00,1.255000000000000115e+00,7.273007261094214249e-01
2.450000000000000178e+00,1.290000000000000036e+00,6.945792516532992567e-01
2.450000000000000178e+00,1.325000000000000178e+00,6.478118841370070768e-01
2.450000000000000178e+00,1.360000000000000098e+00,5.736116372966957311e-01
2.450000000000000178e+00,1.395000000000000018e+00,4.653236974116788383e-01
2.450000000000000178e+00,1.430000000000000160e+00,3.038152844257325236e-01
2.450000000000000178e+00,1.465000000000000080e+00,1.118179175945639703e-01
2.450000000000000178e+00,1.500000000000000000e+00,1.926259431794163229e-02
2.450000000000000178e+00,1.535000000000000142e+00,1.145468895698442957e-01
2.450000000000000178e+00,1.570000000000000062e+00,3.058208998724444294e-01
2.450000000000000178e+00,1.604999999999999982e+00,4.665820352289549722e-01
2.450000000000000178e+00,1.640000000000000124e+00,5.741229868684009086e-01
2.450000000000000178e+00,1.675000000000000266e+00,6.458338477930766208e-01
2.450000000000000178e+00,1.710000000000000187e+00,6.913761791390978795e-01
2.450000000000000178e+00,1.745000000000000107e+00,7.246757654595051834e-01
2.450000000000000178e+00,1.780000000000000249e+00,7.495174781628682892e-01
2.450000000000000178e+00,1.815000000000000169e+00,7.647970364121088327e-01
2.450000000000000178e+00,1.850000000000000089e+00,7.764512802451551954e-01
2.450000000000000178e+00,1.885000000000000231e+00,7.849749725567423120e-01
2.450000000000000178e+00,1.920000000000000151e+00,7.898211497421187000e-01
2.450000000000000178e+00,1.955000000000000071e+00,7.944212200076371522e-01
2.450000000000000178e+00,1.990000000000000213e+00,7.985584839038786242e-01
2.450000000000000178e+00,2.025000000000000355e+00,8.031493564148317610e-01
2.450000000000000178e+00,2.060000000000000497e+00,8.088480321154558617e-01
2.450000000000000178e+00,2.095000000000000195e+00,8.121324465495108891e-01
2.450000000000000178e+00,2.129999999999999893e+00,8.140984951917226153e-01
2.450000000000000178e+00,2.165000000000000036e+00,8.167601230114028832e-01
2.450000000000000178e+00,2.200000000000000178e+00,8.182190887613243202e-01
2.500000000000000000e+00,8.000000000000000444e-01,8.396597351267248710e-01
2.500000000000000000e+00,8.350000000000000755e-01,8.390746593523993324e-01
2.500000000000000000e+00,8.700000000000001066e-01,8.370986875211632317e-01
2.500000000000000000e+00,9.050000000000000266e-01,8.357071290369677552e-01
2.500000000000000000e+00,9.400000000000000577e-01,8.337907384529384958e-01
2.500000000000000000e+00,9.750000000000000888e-01,8.299533515135671946e-01
2.500000000000000000e+00,1.010000000000000009e+00,8.250278156564649912e-01
2.500000000000000000e+00,1.045000000000000151e+00,8.182532670195009628e-01
2.500000000000000000e+00,1.080000000000000071e+00,8.120906116243327144e-01
2.500000000000000000e+00,1.115000000000000213e+00,8.070485322239734360e-01
2.500000000000000000e+00,1.150000000000000133e+00,7.980424944510919882e-01
2.500000000000000000e+00,1.185000000000000053e+00,7.861889510008729376e-01
2.500000000000000000e+00,1.220000000000000195e+00,7.708030788771839115e-01
2.500000000000000000e+00,1.255000000000000115e+00,7.456935099695647384e-01
2.500000000000000000e+00,1.290000000000000036e+00,7.123065532855730186e-01
2.500000000000000000e+00,1.325000000000000178e+00,6.645846430921555914e-01
2.500000000000000000e+00,1.360000000000000098e+00,5.888698741910863843e-01
2.500000000000000000e+00,1.395000000000000018e+00,4.783739613698616000e-01
2.500000000000000000e+00,1.430000000000000160e+00,3.135701112807648405e-01
2.500000000000000000e+00,1.465000000000000080e+00,1.176536527143409172e-01
2.500000000000000000e+00,1.500000000000000000e+00,2.321068373766999385e-02
2.500000000000000000e+00,1.535000000000000142e+00,1.204408582878373768e-01
2.500000000000000000e+00,1.570000000000000062e+00,3.156176708680462628e-01
2.500000000000000000e+00,1.604999999999999982e+00,4.796599827379390280e-01
2.500000000000000000e+00,1.640000000000000124e+00,5.893972230612080088e-01
2.500000000000000000e+00,1.675000000000000266e+00,6.625712976232233098e-01
2.500000000000000000e+00,1.710000000000000187e+00,7.090426504017767195e-01
2.500000000000000000e+00,1.745000000000000107e+00,7.430232071991696996e-01
2.500000000000000000e+00,1.780000000000000249e+00,7.683722829736684412e-01
2.500000000000000000e+00,1.815000000000000169e+00,7.839628785226104846e-01
2.500000000000000000e+00,1.850000000000000089e+00,7.958557970985780106e-01
2.500000000000000000e+00,1.885000000000000231e+00,8.045543940869148702e-01
2.500000000000000000e+00,1.920000000000000151e+00,8.094987515961016289e-01
2.500000000000000000e+00,1.955000000000000071e+00,8.141928358261485421e-01
2.500000000000000000e+00,1.990000000000000213e+00,8.184157340650000112e-01
2.500000000000000000e+00,2.025000000000000355e+00,8.231000000997460431e-01
2.500000000000000000e+00,2.060000000000000497e+00,8.289145222117600964e-01
2.500000000000000000e+00,2.095000000000000195e+00,8.322670268792239368e-01
2.500000000000000000e+00,2.129999999999999893e+00,8.342734731461491915e-01
2.500000000000000000e+00,2.165000000000000036e+00,8.369886802720569730e-01
2.500000000000000000e+00,2.200000000000000178e+00,8.384780325734662032e-01
2.549999999999999822e+00,8.000000000000000444e-01,8.603247390583323995e-01
2.549999999999999822e+00,8.350000000000000755e-01,8.597324521685407728e-01
2.549999999999999822e+00,8.700000000000001066e-01,8.577174119161853350e-01
2.549999999999999822e+00,9.050000000000000266e-01,8.563004611085922591e-01
2.549999999999999822e+00,9.400000000000000577e-01,8.543499706727898380e-01
2.549999999999999822e+00,9.750000000000000888e-01,8.504365104701081535e-01
2.549999999999999822e+00,1.010000000000000009e+00,8.454129885750831797e-01
2.549999999999999822e+00,1.045000000000000151e+00,8.385063741362771550e-01
2.549999999999999822e+00,1.080000000000000071e+00,8.322218919320473196e-01
2.549999999999999822e+00,1.115000000000000213e+00,8.270784861436042412e-01
2.549999999999999822e+00,1.150000000000000133e+00,8.178945148345490024e-01
2.549999999999999822e+00,1.185000000000000053e+00,8.058060114256737627e-01
2.549999999999999822e+00,1.220000000000000195e+00,7.901118055822509145e-01
2.549999999999999822e+00,1.255000000000000115e+00,7.645008892346556451e-01
2.549999999999999822e+00,1.290000000000000036e+00,7.304485424413991179e-01
2.549999999999999822e+00,1.325000000000000178e+00,6.817720853066420172e-01
2.549999999999999822e+00,1.360000000000000098e+00,6.045427850924581792e-01
2.549999999999999822e+00,1.395000000000000018e+00,4.918389787358506959e-01
2.549999999999999822e+00,1.430000000000000160e+00,3.237397176619150052e-01
2.549999999999999822e+00,1.465000000000000080e+00,1.239041362351774450e-01
2.549999999999999822e+00,1.500000000000000000e+00,2.757357109639608714e-02
2.549999999999999822e+00,1.535000000000000142e+00,1.267496770185939647e-01
2.549999999999999822e+00,1.570000000000000062e+00,3.258292619182892591e-01
2.549999999999999822e+00,1.604999999999999982e+00,4.931527637822167298e-01
2.549999999999999822e+00,1.640000000000000124e+00,6.050863558047110402e-01
2.549999999999999822e+00,1.675000000000000266e+00,6.797236330712538299e-01
2.549999999999999822e+00,1.710000000000000187e+00,7.271239907262967428e-01
2.549999999999999822e+00,1.745000000000000107e+00,7.617855734839833470e-01
2.549999999999999822e+00,1.780000000000000249e+00,7.876420279033172767e-01
2.549999999999999822e+00,1.815000000000000169e+00,8.035436291351740756e-01
2.549999999999999822e+00,1.850000000000000089e+00,8.156752557753444988e-01
2.549999999999999822e+00,1.885000000000000231e+00,8.245487955113283141e-01
2.549999999999999822e+00,1.920000000000000151e+00,8.295913044942693215e-01
2.549999999999999822e+00,1.955000000000000071e+00,8.343794080880254649e-01
2.549999999999999822e+00,1.990000000000000213e+00,8.386879886849089027e-01
2.549999999999999822e+00,2.025000000000000355e+00,8.434656363333699058e-01
2.549999999999999822e+00,2.060000000000000497e+00,8.493959867330659330e-01
2.549999999999999822e+00,2.095000000000000195e+00,8.528166240886347893e-01
2.549999999999999822e+00,2.129999999999999893e+00,8.548634789475948459e-01
2.549999999999999822e+00,2.165000000000000036e+00,8.576322357945757036e-01
2.549999999999999822e+00,2.200000000000000178e+00,8.591519991170833981e-01
2.600000000000000089e+00,8.000000000000000444e-01,8.814034874209026871e-01
2.600000000000000089e+00,8.350000000000000755e-01,8.808041655097635925e-01
2.600000000000000089e+00,8.700000000000001066e-01,8.787500745231709987e-01
2.600000000000000089e+00,9.050000000000000266e-01,8.773078270332111961e-01
2.600000000000000089e+00,9.400000000000000577e-01,8.753234025479850189e-01
2.600000000000000089e+00,9.750000000000000888e-01,8.713338955320114598e-01
2.600000000000000089e+00,1.010000000000000009e+00,8.662124081747194504e-01
2.600000000000000089e+00,1.045000000000000151e+00,8.591738622544988768e-01
2.600000000000000089e+00,1.080000000000000071e+00,8.527676091744955666e-01
2.600000000000000089e+00,1.115000000000000213e+00,8.475228579862008615e-01
2.600000000000000089e+00,1.150000000000000133e+00,8.381610389142770678e-01
2.600000000000000089e+00,1.185000000000000053e+00,8.258376583275436333e-01
2.600000000000000089e+00,1.220000000000000195e+00,8.098350945966512615e-01
2.600000000000000089e+00,1.255000000000000115e+00,7.837228639046948109e-01
2.600000000000000089e+00,1.290000000000000036e+00,7.490052191207774435e-01
2.600000000000000089e+00,1.325000000000000178e+00,6.993742107804661323e-01
2.600000000000000089e+00,1.360000000000000098e+00,6.206303700008114488e-01
2.600000000000000089e+00,1.395000000000000018e+00,5.057187495096462371e-01
2.600000000000000089e+00,1.430000000000000160e+00,3.343241035691830176e-01
2.600000000000000089e+00,1.465000000000000080e+00,1.305693681570736508e-01
2.600000000000000089e+00,1.500000000000000000e+00,3.235125639411996767e-02
2.600000000000000089e+00,1.535000000000000142e+00,1.334733457621141428e-01
2.600000000000000089e+00,1.570000000000000062e+00,3.364556730231736403e-01
2.600000000000000089e+00,1.604999999999999982e+00,5.070603783617881888e-01
2.600000000000000089e+00,1.640000000000000124e+00,6.211903850989102249e-01
2.600000000000000089e+00,1.675000000000000266e+00,6.972908541371681812e-01
2.600000000000000089e+00,1.710000000000000187e+00,7.456202001126585044e-01
2.600000000000000089e+00,1.745000000000000107e+00,7.809628643139463477e-01
2.600000000000000089e+00,1.780000000000000249e+00,8.073267129518153506e-01
2.600000000000000089e+00,1.815000000000000169e+00,8.235392882498000500e-01
2.600000000000000089e+00,1.850000000000000089e+00,8.359096562754548820e-01
2.600000000000000089e+00,1.885000000000000231e+00,8.449581768299831985e-01
2.600000000000000089e+00,1.920000000000000151e+00,8.500988084366222219e-01
2.600000000000000089e+00,1.955000000000000071e+00,8.549809367932682536e-01
2.600000000000000089e+00,1.990000000000000213e+00,8.593752477636052989e-01
2.600000000000000089e+00,2.025000000000000355e+00,8.642462651157041265e-01
2.600000000000000089e+00,2.060000000000000497e+00,8.702924256793733715e-01
2.600000000000000089e+00,2.095000000000000195e+00,8.737812381777436688e-01
2.600000000000000089e+00,2.129999999999999893e+00,8.758685125960603557e-01
2.600000000000000089e+00,2.165000000000000036e+00,8.786907895789592970e-01
2.600000000000000089e+00,2.200000000000000178e+00,8.802409883921759048e-01
2.650000000000000355e+00,8.000000000000000444e-01,9.028959802144352897e-01
2.650000000000000355e+00,8.350000000000000755e-01,9.022897993760672364e-01
2.650000000000000355e+00,8.700000000000001066e-01,9.001966753421198897e-01
2.650000000000000355e+00,9.050000000000000266e-01,8.987292268108242332e-01
2.650000000000000355e+00,9.400000000000000577e-01,8.967110340785240385e-01
2.650000000000000355e+00,9.750000000000000888e-01,8.926455066992773357e-01
2.650000000000000355e+00,1.010000000000000009e+00,8.874260744553738034e-01
2.650000000000000355e+00,1.045000000000000151e+00,8.802557313741659062e-01
2.650000000000000355e+00,1.080000000000000071e+00,8.737277633516769004e-01
2.650000000000000355e+00,1.115000000000000213e+00,8.683816477517628529e-01
2.650000000000000355e+00,1.150000000000000133e+00,8.588420666902758516e-01
2.650000000000000355e+00,1.185000000000000053e+00,8.462838917064822164e-01
2.650000000000000355e+00,1.220000000000000195e+00,8.299729459203847304e-01
2.650000000000000355e+00,1.255000000000000115e+00,8.033594339796816808e-01
2.650000000000000355e+00,1.290000000000000036e+00,7.679765833237085504e-01
2.650000000000000355e+00,1.325000000000000178e+00,7.173910195136280477e-01
2.650000000000000355e+00,1.360000000000000098e+00,6.371326289161456380e-01
2.650000000000000355e+00,1.395000000000000018e+00,5.200132736912480569e-01
2.650000000000000355e+00,1.430000000000000160e+00,3.453232690025689888e-01
2.650000000000000355e+00,1.465000000000000080e+00,1.376493484800294376e-01
2.650000000000000355e+00,1.500000000000000000e+00,3.754373963084157995e-02
2.650000000000000355e+00,1.535000000000000142e+00,1.406118645183978000e-01
2.650000000000000355e+00,1.570000000000000062e+00,3.474969041826991289e-01
2.650000000000000355e+00,1.604999999999999982e+00,5.213828264766533493e-01
2.650000000000000355e+00,1.640000000000000124e+00,6.377093109438056739e-01
2.650000000000000355e+00,1.675000000000000266e+00,7.152729608209662526e-01
2.650000000000000355e+00,1.710000000000000187e+00,7.645312785608614492e-01
2.650000000000000355e+00,1.745000000000000107e+00,8.005550796890582577e-01
2.650000000000000355e+00,1.780000000000000249e+00,8.274263381191621081e-01
2.650000000000000355e+00,1.815000000000000169e+00,8.439498558664879635e-01
2.650000000000000355e+00,1.850000000000000089e+00,8.565589985989089383e-01
2.650000000000000355e+00,1.885000000000000231e+00,8.657825380428789686e-01
2.650000000000000355e+00,1.920000000000000151e+00,8.710212634231601081e-01
2.650000000000000355e+00,1.955000000000000071e+00,8.759974219418765751e-01
2.650000000000000355e+00,1.990000000000000213e+00,8.804775113010891996e-01
2.650000000000000355e+00,2.025000000000000355e+00,8.854418864467478167e-01
2.650000000000000355e+00,2.060000000000000497e+00,8.916038390506825229e-01
2.650000000000000355e+00,2.095000000000000195e+00,8.951608691465509082e-01
2.650000000000000355e+00,2.129999999999999893e+00,8.972885740915448327e-01
2.650000000000000355e+00,2.165000000000000036e+00,9.001643416252074203e-01
2.650000000000000355e+00,2.200000000000000178e+00,9.017450003987437235e-01
2.700000000000000178e+00,8.000000000000000444e-01,9.248022174389303185e-01
2.700000000000000178e+00,8.350000000000000755e-01,9.241893537674517045e-01
2.700000000000000178e+00,8.700000000000001066e-01,9.220572143730323411e-01
2.700000000000000178e+00,9.050000000000000266e-01,9.205646604414318146e-01
2.700000000000000178e+00,9.400000000000000577e-01,9.185128652644063418e-01
2.700000000000000178e+00,9.750000000000000888e-01,9.143713439719052261e-01
2.700000000000000178e+00,1.010000000000000009e+00,9.090539874170461276e-01
2.700000000000000178e+00,1.045000000000000151e+00,9.017519814952779100e-01
2.700000000000000178e+00,1.080000000000000071e+00,8.951023544635913209e-01
2.700000000000000178e+00,1.115000000000000213e+00,8.896548554402904374e-01
2.700000000000000178e+00,1.150000000000000133e+00,8.799375981625452425e-01
2.700000000000000178e+00,1.185000000000000053e+00,8.671447115624894009e-01
2.700000000000000178e+00,1.220000000000000195e+00,8.505253595534508770e-01
2.700000000000000178e+00,1.255000000000000115e+00,8.234105994596160327e-01
2.700000000000000178e+00,1.290000000000000036e+00,7.873626350501915505e-01
2.700000000000000178e+00,1.325000000000000178e+00,7.358225115061277632e-01
2.700000000000000178e+00,1.360000000000000098e+00,6.540495618384611909e-01
2.700000000000000178e+00,1.395000000000000018e+00,5.347225512806561554e-01
2.700000000000000178e+00,1.430000000000000160e+00,3.567372139620725857e-01
2.700000000000000178e+00,1.465000000000000080e+00,1.451440772040447080e-01
2.700000000000000178e+00,1.500000000000000000e+00,4.315102080656089967e-02
2.700000000000000178e+00,1.535000000000000142e+00,1.481652332874449363e-01
2.700000000000000178e+00,1.570000000000000062e+00,3.589529553968659470e-01
2.700000000000000178e+00,1.604999999999999982e+00,5.361201081268121005e-01
2.700000000000000178e+00,1.640000000000000124e+00,6.546431333393968321e-01
2.700000000000000178e+00,1.675000000000000266e+00,7.336699531226480442e-01
2.700000000000000178e+00,1.710000000000000187e+00,7.838572260709056883e-01
2.700000000000000178e+00,1.745000000000000107e+00,8.205622196093190768e-01
2.700000000000000178e+00,1.780000000000000249e+00,8.479409034053576599e-01
2.700000000000000178e+00,1.815000000000000169e+00,8.647753319852377052e-01
2.700000000000000178e+00,1.850000000000000089e+00,8.776232827457067787e-01
2.700000000000000178e+00,1.885000000000000231e+00,8.870218791500155131e-01
2.700000000000000178e+00,1.920000000000000151e+00,8.923586694538828690e-01
2.700000000000000178e+00,1.955000000000000071e+00,8.974288635338505404e-01
2.700000000000000178e+00,1.990000000000000213e+00,9.019947792973600498e-01
2.700000000000000178e+00,2.025000000000000355e+00,9.070525003265009767e-01
2.700000000000000178e+00,2.060000000000000497e+00,9.133302268469930540e-01
2.700000000000000178e+00,2.095000000000000195e+00,9.169555169950555085e-01
2.700000000000000178e+00,2.129999999999999893e+00,9.191236634340487210e-01
2.700000000000000178e+00,2.165000000000000036e+00,9.220528919333196294e-01
2.700000000000000178e+00,2.200000000000000178e+00,9.236640351367865209e-01
2.750000000000000000e+00,8.000000000000000444e-01,9.471221990943878843e-01
2.750000000000000000e+00,8.350000000000000755e-01,9.465028286839168858e-01
2.750000000000000000e+00,8.700000000000001066e-01,9.443316916159081309e-01
2.750000000000000000e+00,9.050000000000000266e-01,9.428141279250333850e-01
2.750000000000000000e+00,9.400000000000000577e-01,9.407288961056322618e-01
2.750000000000000000e+00,9.750000000000000888e-01,9.365114073498954639e-01
2.750000000000000000e+00,1.010000000000000009e+00,9.310961470597363121e-01
2.750000000000000000e+00,1.045000000000000151e+00,9.236626126178353324e-01
2.750000000000000000e+00,1.080000000000000071e+00,9.168913825102388282e-01
2.750000000000000000e+00,1.115000000000000213e+00,9.113424810517836150e-01
2.750000000000000000e+00,1.150000000000000133e+00,9.014476333310853517e-01
2.750000000000000000e+00,1.185000000000000053e+00,8.884201178955651867e-01
2.750000000000000000e+00,1.220000000000000195e+00,8.714923354958502566e-01
2.750000000000000000e+00,1.255000000000000115e+00,8.438763603444985328e-01
2.750000000000000000e+00,1.290000000000000036e+00,8.071633743002267769e-01
2.750000000000000000e+00,1.325000000000000178e+00,7.546686867579650571e-01
2.750000000000000000e+00,1.360000000000000098e+00,6.713811687677575524e-01
2.750000000000000000e+00,1.395000000000000018e+00,5.498465822778705325e-01
2.750000000000000000e+00,1.430000000000000160e+00,3.685659384476940859e-01
2.750000000000000000e+00,1.465000000000000080e+00,1.530535543291196010e-01
2.750000000000000000e+00,1.500000000000000000e+00,4.917309992127794072e-02
2.750000000000000000e+00,1.535000000000000142e+00,1.561334520692555516e-01
2.750000000000000000e+00,1.570000000000000062e+00,3.708238266656738724e-01
2.750000000000000000e+00,1.604999999999999982e+00,5.512722233122645532e-01
2.750000000000000000e+00,1.640000000000000124e+00,6.719918522856840326e-01
2.750000000000000000e+00,1.675000000000000266e+00,7.524818310422135559e-01
2.750000000000000000e+00,1.710000000000000187e+00,8.035980426427911105e-01
2.750000000000000000e+00,1.745000000000000107e+00,8.409842840747289161e-01
2.750000000000000000e+00,1.780000000000000249e+00,8.688704088104018952e-01
2.750000000000000000e+00,1.815000000000000169e+00,8.860157166060492751e-01
2.750000000000000000e+00,1.850000000000000089e+00,8.991025087158481810e-01
2.750000000000000000e+00,1.885000000000000231e+00,9.086762001513930542e-01
2.750000000000000000e+00,1.920000000000000151e+00,9.141110265287900605e-01
2.750000000000000000e+00,1.955000000000000071e+00,9.192752615691899276e-01
2.750000000000000000e+00,1.990000000000000213e+00,9.239270517524185156e-01
2.750000000000000000e+00,2.025000000000000355e+00,9.290781067549642724e-01
2.750000000000000000e+00,2.060000000000000497e+00,9.354715890683049651e-01
2.750000000000000000e+00,2.095000000000000195e+00,9.391651817232580246e-01
2.750000000000000000e+00,2.129999999999999893e+00,9.413737806235716876e-01
2.750000000000000000e+00,2.165000000000000036e+00,9.443564405032971454e-01
2.750000000000000000e+00,2.200000000000000178e+00,9.459980926063042972e-01
2.799999999999999822e+00,8.000000000000000444e-01,9.698559251808075432e-01
2.799999999999999822e+00,8.350000000000000755e-01,9.692302241254632245e-01
2.799999999999999822e+00,8.700000000000001066e-01,9.670201070707475921e-01
2.799999999999999822e+00,9.050000000000000266e-01,9.654776292616293887e-01
2.799999999999999822e+00,9.400000000000000577e-01,9.633591266022015764e-01
2.799999999999999822e+00,9.750000000000000888e-01,9.590656968332480492e-01
2.799999999999999822e+00,1.010000000000000009e+00,9.535525533834443568e-01
2.799999999999999822e+00,1.045000000000000151e+00,9.459876247418382844e-01
2.799999999999999822e+00,1.080000000000000071e+00,9.390948474916198663e-01
2.799999999999999822e+00,1.115000000000000213e+00,9.334445245862419416e-01
2.799999999999999822e+00,1.150000000000000133e+00,9.233721721958964013e-01
2.799999999999999822e+00,1.185000000000000053e+00,9.101101107057099071e-01
2.799999999999999822e+00,1.220000000000000195e+00,8.928738737475827580e-01
2.799999999999999822e+00,1.255000000000000115e+00,8.647567166343285150e-01
2.799999999999999822e+00,1.290000000000000036e+00,8.273788010738145626e-01
2.799999999999999822e+00,1.325000000000000178e+00,7.739295452691401511e-01
2.799999999999999822e+00,1.360000000000000098e+00,6.891274497040352776e-01
2.799999999999999822e+00,1.395000000000000018e+00,5.653853666828912994e-01
2.799999999999999822e+00,1.430000000000000160e+00,3.808094424594333227e-01
2.799999999999999822e+00,1.465000000000000080e+00,1.613777798552540610e-01
2.799999999999999822e+00,1.500000000000000000e+00,5.560997697499273085e-02
2.799999999999999822e+00,1.535000000000000142e+00,1.645165208638297016e-01
2.799999999999999822e+00,1.570000000000000062e+00,3.831095179891231273e-01
2.799999999999999822e+00,1.604999999999999982e+00,5.668391720330107075e-01
2.799999999999999822e+00,1.640000000000000124e+00,6.897554677826671643e-01
2.799999999999999822e+00,1.675000000000000266e+00,7.717085945796627877e-01
2.799999999999999822e+00,1.710000000000000187e+00,8.237537282765179381e-01
2.799999999999999822e+00,1.745000000000000107e+00,8.618212730852876646e-01
2.799999999999999822e+00,1.780000000000000249e+00,8.902148543342950360e-01
2.799999999999999822e+00,1.815000000000000169e+00,9.076710097289231172e-01
2.799999999999999822e+00,1.850000000000000089e+00,9.209966765093333674e-01
2.799999999999999822e+00,1.885000000000000231e+00,9.307455010470113699e-01
2.799999999999999822e+00,1.920000000000000151e+00,9.362783346478826818e-01
2.799999999999999822e+00,1.955000000000000071e+00,9.415366160478951807e-01
2.799999999999999822e+00,1.990000000000000213e+00,9.462743286662643749e-01
2.799999999999999822e+00,2.025000000000000355e+00,9.515187057321370379e-01
2.799999999999999822e+00,2.060000000000000497e+00,9.580279257146187000e-01
2.799999999999999822e+00,2.095000000000000195e+00,9.617898633311585677e-01
2.799999999999999822e+00,2.129999999999999893e+00,9.640389256601140655e-01
2.799999999999999822e+00,2.165000000000000036e+00,9.670749873351386361e-01
2.799999999999999822e+00,2.200000000000000178e+00,9.687471728072974964e-01
2.850000000000000089e+00,8.000000000000000444e-01,9.930033956981904053e-01
2.850000000000000089e+00,8.350000000000000755e-01,9.923715400920904983e-01
2.850000000000000089e+00,8.700000000000001066e-01,9.901224607375505027e-01
2.850000000000000089e+00,9.050000000000000266e-01,9.885551644512196034e-01
2.850000000000000089e+00,9.400000000000000577e-01,9.864035567541150629e-01
2.850000000000000089e+00,9.750000000000000888e-01,9.820342124219628710e-01
2.850000000000000089e+00,1.010000000000000009e+00,9.764232063881705947e-01
2.850000000000000089e+00,1.045000000000000151e+00,9.687270178672865439e-01
2.850000000000000089e+00,1.080000000000000071e+00,9.617127494077342131e-01
2.850000000000000089e+00,1.115000000000000213e+00,9.559609860436664164e-01
2.850000000000000089e+00,1.150000000000000133e+00,9.457112147569781690e-01
2.850000000000000089e+00,1.185000000000000053e+00,9.322146899929234509e-01
2.850000000000000089e+00,1.220000000000000195e+00,9.146699743086482703e-01
2.850000000000000089e+00,1.255000000000000115e+00,8.860516683291067563e-01
2.850000000000000089e+00,1.290000000000000036e+00,8.480089153709547967e-01
2.850000000000000089e+00,1.325000000000000178e+00,7.936050870396531565e-01
2.850000000000000089e+00,1.360000000000000098e+00,7.072884046472943664e-01
2.850000000000000089e+00,1.395000000000000018e+00,5.813389044957185670e-01
2.850000000000000089e+00,1.430000000000000160e+00,3.934677259972905183e-01
2.850000000000000089e+00,1.465000000000000080e+00,1.701167537824481990e-01
2.850000000000000089e+00,1.500000000000000000e+00,6.246165196770531169e-02
2.850000000000000089e+00,1.535000000000000142e+00,1.733144396711674695e-01
2.850000000000000089e+00,1.570000000000000062e+00,3.958100293672137115e-01
2.850000000000000089e+00,1.604999999999999982e+00,5.828209542890506745e-01
2.850000000000000089e+00,1.640000000000000124e+00,7.079339798303467823e-01
2.850000000000000089e+00,1.675000000000000266e+00,7.913502437349960728e-01
2.850000000000000089e+00,1.710000000000000187e+00,8.443242829720863929e-01
2.850000000000000089e+00,1.745000000000000107e+00,8.830731866409955444e-01
2.850000000000000089e+00,1.780000000000000249e+00,9.119742399770371932e-01
2.850000000000000089e+00,1.815000000000000169e+00,9.297412113538590095e-01
2.850000000000000089e+00,1.850000000000000089e+00,9.433057861261622268e-01
2.850000000000000089e+00,1.885000000000000231e+00,9.532297818368711262e-01
2.850000000000000089e+00,1.920000000000000151e+00,9.588605938111602889e-01
2.850000000000000089e+00,1.955000000000000071e+00,9.642129269699659666e-01
